Id,x,y,size,showlabel,key,label
Compaction,520.51825,-2602.015381,5.117162,false,Compaction,Compaction
Wiley,-2085.350586,2492.934326,5.113953,false,Wiley,Wiley
Explaining,-813.608704,1604.237061,5.113953,false,Explaining,Explaining
negligible,-3383.458008,828.954834,5.113953,false,negligible,negligible
Evolution,-1263.54834,-764.821411,5.113953,false,Evolution,Evolution
Anomalous,-3249.098389,1341.054321,5.113953,false,Anomalous,Anomalous
Confounding,2729.110596,749.276611,5.113953,false,Confounding,Confounding
Intrinsic,-2375.714355,583.432068,5.113953,false,Intrinsic,Intrinsic
Modifying,-3321.046143,1148.0802,5.113953,false,Modifying,Modifying
Arising,-1785.363159,-505.428741,5.113953,false,Arising,Arising
doctors,3431.092285,1044.672852,5.113953,false,doctors,doctors
Presenting,3397.342529,990.967834,5.113953,false,Presenting,Presenting
Shifted,-1163.447632,-1533.034302,5.113953,false,Shifted,Shifted
signals,-2346.426514,582.677124,5.113953,false,signals,signals
overlays,-3643.900635,967.1828,5.113953,false,overlays,overlays
Explicit,-879.418396,-1801.838501,5.113953,false,Explicit,Explicit
BP,3177.650635,1336.049805,5.113953,false,BP,BP
Hashing,-1668.53064,2093.945557,5.113953,false,Hashing,Hashing
Excluded,3514.806885,843.49469,5.113953,false,Excluded,Excluded
Instantaneous,-2343.581543,628.316589,5.113953,false,Instantaneous,Instantaneous
ISS,2634.306641,1165.219482,5.113953,false,ISS,ISS
Adaptive_algorithm,-1130.255859,-1686.776855,5.113953,false,Adaptive algorithm,Adaptive algorithm
Posteriori,-1001.099609,-1744.349609,5.113953,false,Posteriori,Posteriori
ballistics,-676.840088,-1600.878662,5.113953,false,ballistics,ballistics
Boundary,-1046.417725,-1690.950317,5.113953,false,Boundary,Boundary
one-class,-3250.40332,1353.717041,5.113953,false,one-class,one-class
Rejection,2737.69751,724.374756,5.113953,false,Rejection,Rejection
identities,-3527.725586,1168.097168,5.113953,false,identities,identities
low-pass,-3005.898682,1004.183716,5.113953,false,low-pass,low-pass
PAN,-2885.158936,979.283142,5.113953,false,PAN,PAN
ROP,3520.142334,594.477539,5.113953,false,ROP,ROP
Body,3222.180908,487.393005,5.113953,false,Body,Body
Oral,3265.365234,738.506042,5.113953,false,Oral,Oral
Population-based,3373.558838,771.679749,5.113953,false,Population-based,Population-based
Algebraic,-1828.441162,-499.145874,5.113953,false,Algebraic,Algebraic
Convergence_analysis,-1183.553101,-1515.446533,5.113953,false,Convergence analysis,Convergence analysis
Cauchy,-1064.083374,-1656.105103,5.113953,false,Cauchy,Cauchy
Concomitant,3036.912842,955.249512,5.113953,false,Concomitant,Concomitant
Inserted,-3270.491943,1139.60376,5.113953,false,Inserted,Inserted
QP,-3380.309814,855.03949,5.113953,false,QP,QP
authorities,-1345.9823,2051.168213,5.113953,false,authorities,authorities
snapshots,-1083.348633,-1791.199829,5.113953,false,snapshots,snapshots
twists,-700.298035,-1818.223389,5.113953,false,twists,twists
SP,3502.289795,-1305.550049,5.103288,false,SP,SP
call,3795.73999,-1378.565063,5.103288,false,call,call
Divergent,3556.810547,-1403.008179,5.103288,false,Divergent,Divergent
Hyperspectral_image,1354.507446,-3110.378906,5.096186,false,Hyperspectral image,Hyperspectral image
exposure,1062.604858,-3246.635986,5.096186,false,exposure,exposure
Disposal,566.089844,-2861.662109,5.096186,false,Disposal,Disposal
Ahead,1380.310181,-3938.897461,5.096186,false,Ahead,Ahead
Ambient,832.021667,-3591.936768,5.096186,false,Ambient,Ambient
smoke,1676.608032,-2459.840088,5.096186,false,smoke,smoke
growers,1473.396851,-3402.403809,5.096186,false,growers,growers
Melting,610.250427,-2135.236084,5.096186,false,Melting,Melting
Italy,1026.862915,-2768.852539,5.096186,false,Italy,Italy
valleys,1131.779175,-4050.253418,5.096186,false,valleys,valleys
Fourier,-3655.723389,1676.542603,5.086054,false,Fourier,Fourier
synchronize,-3608.442383,1618.950684,5.086054,false,synchronize,synchronize
implementations,-3626.672363,1802.342285,5.086054,false,implementations,implementations
Cellular_automata,-2923.406006,2673.493164,5.086054,false,Cellular automata,Cellular automata
package,-3768.155273,2103.87793,5.086054,false,package,package
Non-deterministic,-2898.569824,2737.066895,5.086054,false,Non-deterministic,Non-deterministic
locks,-3376.434326,2403.08374,5.086054,false,locks,locks
extensible,-3732.160645,2078.07373,5.086054,false,extensible,extensible
Bounded,-2818.560059,2591.918213,5.086054,false,Bounded,Bounded
PA,-3466.771729,1532.424438,5.086054,false,PA,PA
Refined,-1585.293945,311.685089,5.071275,false,Refined,Refined
refine,-1575.962769,319.732819,5.071275,false,refine,refine
Shuffled,-1953.243774,1189.226318,5.071275,false,Shuffled,Shuffled
SFLA,-1964.693481,1193.808838,5.071275,false,SFLA,SFLA
HS,-1535.745483,1027.486206,5.071275,false,HS,HS
Facility,-1999.23877,1159.574097,5.071275,false,Facility,Facility
facilities,-1994.902466,1171.153809,5.071275,false,facilities,facilities
Executed,-3821.879395,1216.938477,5.071275,false,Executed,Executed
Every,-2550.427002,2707.196777,5.071275,false,Every,Every
Simulated_annealing_algorithm,-1470.655029,1216.531616,5.071275,false,Simulated annealing algorithm,Simulated annealing algorithm
decide,-2594.920654,2624.949707,5.071275,false,decide,decide
Cascading,-2929.602295,1300.199951,5.071275,false,Cascading,Cascading
Formula,-2505.504639,2839.647705,5.071275,false,Formula,Formula
Online_algorithms,-3179.712402,276.488647,5.071275,false,Online algorithms,Online algorithms
Packed,-2867.610352,303.995361,5.071275,false,Packed,Packed
Satisfaction,-1739.686157,1471.659668,5.071275,false,Satisfaction,Satisfaction
Said,-2549.44458,2745.550537,5.071275,false,Said,Said
Famous,-1888.467773,1109.881958,5.071275,false,Famous,Famous
TLBO,-1470.257935,965.962769,5.071275,false,TLBO,TLBO
minimize,-2187.940674,1315.090576,5.071275,false,minimize,minimize
Adjacent,-2606.647461,2717.557129,5.071275,false,Adjacent,Adjacent
OPENED,-2007.423828,1170.575684,5.071275,false,OPENED,OPENED
Minimizing,-2183.670898,1272.480225,5.071275,false,Minimizing,Minimizing
Say,-2542.012207,2676.074463,5.071275,false,Say,Say
hull,-1653.321289,603.602295,5.071275,false,hull,hull
Planar,-2609.769287,2705.627197,5.071275,false,Planar,Planar
Minimum,-2469.091797,2661.614014,5.071275,false,Minimum,Minimum
trails,-1816.800781,1107.303345,5.071275,false,trails,trails
sub-problems,-2121.471436,1026.409912,5.071275,false,sub-problems,sub-problems
logistics,-1931.704102,1090.624878,5.071275,false,logistics,logistics
AIS,-1755.279663,882.481262,5.071275,false,AIS,AIS
CSO,-1538.566284,1007.697693,5.071275,false,CSO,CSO
Deploying,-4243.378906,194.634308,5.064067,false,Deploying,Deploying
Played,-3229.953369,510.387573,5.064067,false,Played,Played
priorities,-3877.788086,267.701233,5.064067,false,priorities,priorities
Dropped,-3934.758057,235.231003,5.064067,false,Dropped,Dropped
Web_services,-4090.849609,163.833481,5.064067,false,Web services,Web services
Parameter_estimation,-3431.352539,-297.136444,5.064067,false,Parameter estimation,Parameter estimation
Automotive_Engineering,-2028.609497,-212.275314,5.064067,true,Automotive Engineering,Automotive Engineering
Replication,-3789.01416,1009.983765,5.064067,false,Replication,Replication
edge,-4174.770996,30.464212,5.064067,false,edge,edge
infrastructure,-4188.957031,204.256134,5.064067,false,infrastructure,infrastructure
blockage,-4284.275879,-287.572784,5.064067,false,blockage,blockage
QC,-4009.095703,-236.243622,5.064067,false,QC,QC
WDM,-4164.539062,161.749115,5.064067,false,WDM,WDM
Input-Output,-3227.316162,-291.938202,5.064067,false,Input-Output,Input-Output
I/O,-4009.116455,583.302734,5.064067,false,I/O,I/O
Wireless_communication,-4352.197266,-184.555038,5.064067,false,Wireless communication,Wireless communication
reuse,-4206.741211,-63.896294,5.064067,false,reuse,reuse
Overflow,-3917.577637,265.836975,5.064067,false,Overflow,Overflow
Multimedia,-3871.313965,499.983765,5.064067,false,Multimedia,Multimedia
space-time,-4165.762695,-340.065918,5.064067,false,space-time,space-time
Removing,474.734833,-1916.947388,5.056976,false,Removing,Removing
extends,-2317.603271,183.265396,5.056976,false,extends,extends
sharper,-2023.658447,350.974731,5.056976,false,sharper,sharper
converge,-2285.105713,103.811111,5.056976,false,converge,converge
Lagrange,-2268.745605,55.767063,5.056976,false,Lagrange,Lagrange
eigenvectors,-1805.092407,-262.657898,5.056976,false,eigenvectors,eigenvectors
Valid,-2140.653076,1009.016846,5.056976,false,Valid,Valid
Fidelity,-1997.925781,252.572205,5.056976,false,Fidelity,Fidelity
manipulate,-130.235367,721.547974,5.051385,false,manipulate,manipulate
Pattern_recognition,1735.739014,1166.723389,5.051385,false,Pattern recognition,Pattern recognition
slave,243.345642,512.382446,5.051385,false,slave,slave
Autonomously,-394.505188,83.152924,5.051385,false,Autonomously,Autonomously
singularities,-201.45369,198.044922,5.051385,false,singularities,singularities
teams,947.382141,1163.264893,5.051385,false,teams,teams
intuitive,1613.544189,1142.639771,5.051385,false,intuitive,intuitive
Tactical,945.038574,1146.546387,5.051385,false,Tactical,Tactical
people,1802.171875,1240.174316,5.051385,false,people,people
tilts,1918.291504,989.312378,5.051385,false,tilts,tilts
Digitally,2567.227295,551.836426,5.051385,false,Digitally,Digitally
Neural_network,-2387.91333,-678.223877,5.043132,false,Neural network,Neural network
Nonlinear,-2278.874756,-725.222961,5.043132,false,Nonlinear,Nonlinear
Topology,-2672.135986,-263.08783,5.043132,false,Topology,Topology
Dynamic_programming,-2580.425781,-547.879211,5.043132,false,Dynamic programming,Dynamic programming
trigger,-1933.139404,-747.906006,5.043132,false,trigger,trigger
CMS,-892.536987,-929.796814,5.043132,false,CMS,CMS
RNN,4585.012695,-975.187134,5.038614,false,RNN,RNN
Consumed,3143.938477,283.131958,5.038614,false,Consumed,Consumed
mismatches,3397.379639,-293.454437,5.038614,false,mismatches,mismatches
ADRs,3457.860107,887.927734,5.038614,false,ADRs,ADRs
DM,3251.200439,585.969421,5.038614,false,DM,DM
pressure,3181.217285,1279.933472,5.038614,false,pressure,pressure
Individualized,3212.193604,581.019897,5.038614,false,Individualized,Individualized
ST,3200.366211,1542.125,5.038614,false,ST,ST
portable,2255.083496,-831.24469,5.038614,false,portable,portable
reference,3901.925049,-897.764648,5.031609,false,reference,reference
Dermatology,3542.712158,-175.338623,5.031609,true,Dermatology,Dermatology
Biology,3954.029785,-840.20636,5.031609,false,Biology,Biology
Confocal,2592.094238,-1141.18689,5.031609,false,Confocal,Confocal
PSA,3366.490723,29.921091,5.031609,false,PSA,PSA
longer,4130.665527,-882.438049,5.031609,false,longer,longer
Morphology,2813.044678,588.887024,5.019283,false,Morphology,Morphology
International,2166.037598,1442.935669,5.019283,false,International,International
perceive,-48.127235,2183.246826,5.019283,false,perceive,perceive
memories,-1198.639893,1882.841919,5.019283,false,memories,memories
Engaged,-550.139954,2570.808838,5.019283,false,Engaged,Engaged
Accelerated,214.469528,1675.83374,5.019283,false,Accelerated,Accelerated
Usability,2189.324951,1766.217529,5.019283,false,Usability,Usability
mimics,955.739746,1681.351562,5.019283,false,mimics,mimics
associative,648.306641,1731.395508,5.019283,false,associative,associative
receptions,-482.193909,2050.407471,5.019283,false,receptions,receptions
Dominated,943.442139,-3491.936768,5.013525,false,Dominated,Dominated
S2,1197.493042,-3717.306152,5.013525,false,S2,S2
waste,646.152649,-2960.222412,5.013525,false,waste,waste
SVR,1263.013428,-3475.236084,5.013525,false,SVR,SVR
Projected,747.633911,-2480.452637,5.013525,false,Projected,Projected
Multichannel,1242.30481,856.815674,5.013525,false,Multichannel,Multichannel
DRASTIC,945.027893,-3601.944824,5.013525,false,DRASTIC,DRASTIC
Harmful,1111.118164,-3720.771484,5.013525,false,Harmful,Harmful
pixels,1317.324829,-3071.011963,5.013525,false,pixels,pixels
ISAR,553.243896,-3504.953369,5.013525,false,ISAR,ISAR
Geospatial,1238.886108,-3856.856689,5.013525,false,Geospatial,Geospatial
passive,823.289856,-3818.348145,5.013525,false,passive,passive
accuracies,1173.060425,-3795.350098,5.013525,false,accuracies,accuracies
Clarity,1060.306396,-3686.523682,5.013525,false,Clarity,Clarity
Tree,-17.935026,1272.585327,5.009459,false,Tree,Tree
Aligning,3719.12915,-1541.534546,5.009459,false,Aligning,Aligning
Time_series,1803.472778,-3361.334473,5.009459,false,Time series,Time series
Behavioural,3062.763184,-1081.778076,5.009459,false,Behavioural,Behavioural
Biochemical,3211.414795,-1191.567749,5.009459,false,Biochemical,Biochemical
divergence,3533.365967,-1411.111572,5.009459,false,divergence,divergence
scale-free,-1182.94397,2625.779541,5.009459,false,scale-free,scale-free
BCS,3480.622559,-1532.643066,5.009459,false,BCS,BCS
Fisher,1344.860474,-3404.608887,5.009459,false,Fisher,Fisher
islands,1315.3396,-3761.571533,5.009459,false,islands,islands
Characterised,-2092.644531,1395.031128,5.004099,false,Characterised,Characterised
Static,-2335.484131,-1249.838379,4.996708,false,Static,Static
Synchronized,-2391.87915,-963.413208,4.996708,false,Synchronized,Synchronized
LED,-1616.486816,-1279.831055,4.996708,false,LED,LED
seats,-2040.601807,-1023.713196,4.996708,false,seats,seats
end-users,-1696.561157,-750.896179,4.996708,false,end-users,end-users
excitations,-2079.396484,-1043.515381,4.996708,false,excitations,excitations
simulators,-1551.33313,-428.560333,4.996708,false,simulators,simulators
generations,-2185.651367,-1192.255859,4.996708,false,generations,generations
Retrofit,-1371.326782,-1107.494263,4.996708,false,Retrofit,Retrofit
accelerations,-2044.580444,-999.725281,4.996708,false,accelerations,accelerations
Hall,-2279.098633,-1500.082642,4.996708,false,Hall,Hall
Current,-2233.012451,-1419.768311,4.996708,false,Current,Current
rooms,-1368.814941,-1083.585693,4.996708,false,rooms,rooms
grids,-1952.694336,-1036.991943,4.996708,false,grids,grids
cage,-2296.745605,-1505.91687,4.996708,false,cage,cage
Multi-level,-2384.546875,-1332.181152,4.996708,false,Multi-level,Multi-level
Parking,-1690.068481,-675.233337,4.996708,false,Parking,Parking
_Genetics_and_Molecular_Biology_,-1770.97522,2668.623047,4.994881,false,Genetics and Molecular Biology,Genetics and Molecular Biology
Review,-1340.38623,2825.422363,4.994881,false,Review,Review
questions,-1080.600586,3023.638916,4.994881,false,questions,questions
Translated,-947.546204,2947.071289,4.994881,false,Translated,Translated
ensemble,-495.90213,2930.540527,4.994881,false,ensemble,ensemble
Sorted,-1059.659546,2002.4552,4.994881,false,Sorted,Sorted
Historical,-804.685974,2647.786377,4.994881,false,Historical,Historical
Pooled,-934.592285,2611.304199,4.994881,false,Pooled,Pooled
Abstract,-1451.642578,3921.779053,4.994881,false,Abstract,Abstract
acceptance,-1607.348877,2594.200195,4.994881,false,acceptance,acceptance
article,-1734.585571,2678.630859,4.994881,false,article,article
Algorithmic,-1030.383179,2686.005859,4.994881,false,Algorithmic,Algorithmic
Google,-1908.119629,2267.761963,4.994881,false,Google,Google
Energy_,-77.754692,776.614441,4.994881,false,Energy,Energy
accepts,-1619.795044,2592.838135,4.994881,false,accepts,accepts
SVM,-485.267517,3101.673828,4.994881,false,SVM,SVM
AI-based,-1048.693848,2609.427002,4.994881,false,AI-based,AI-based
Sampled,1652.882446,1667.410278,4.994881,false,Sampled,Sampled
Contemporary,-991.861084,2686.337646,4.994881,false,Contemporary,Contemporary
misclassifications,-460.314362,2916.826172,4.994881,false,misclassifications,misclassifications
Binarization,-868.269165,2891.254639,4.994881,false,Binarization,Binarization
Interoperability,-1015.29895,3045.280273,4.994881,false,Interoperability,Interoperability
genuine,-1677.889526,2260.698242,4.994881,false,genuine,genuine
Ancient,504.338562,1562.695923,4.994881,false,Ancient,Ancient
provenance,-1068.537354,3078.974365,4.994881,false,provenance,provenance
skewness,-819.407593,2131.77417,4.994881,false,skewness,skewness
Monte_Carlo_method,2013.832764,326.695984,4.989446,false,Monte Carlo method,Monte Carlo method
Gating,2690.45874,366.671387,4.989446,false,Gating,Gating
decays,1995.21228,163.185486,4.989446,false,decays,decays
HD,3365.128418,716.127258,4.989446,false,HD,HD
identifiable,146.92218,1062.64624,4.985863,false,identifiable,identifiable
Multilabel,-692.885986,3890.991455,4.985863,false,Multilabel,Multilabel
Unsupervised,-562.3479,3813.227539,4.985863,false,Unsupervised,Unsupervised
Unsupervised_learning,-516.70166,3776.435059,4.985863,false,Unsupervised learning,Unsupervised learning
Markov_chain,370.322144,947.469666,4.985863,false,Markov chain,Markov chain
Uniquely,134.727737,1062.481567,4.985863,false,Uniquely,Uniquely
Locality,-306.366699,2583.841309,4.985863,false,Locality,Locality
shrinkage,139.727509,816.152039,4.985863,false,shrinkage,shrinkage
tangents,-836.818359,1927.517822,4.985863,false,tangents,tangents
multivariate,826.246338,794.895996,4.985863,false,multivariate,multivariate
Spectral_clustering,-511.092712,3390.266846,4.985863,false,Spectral clustering,Spectral clustering
marginals,200.569839,1013.366394,4.985863,false,marginals,marginals
absolute,148.87532,824.359924,4.985863,false,absolute,absolute
AIC,576.667114,-1218.919189,4.985863,false,AIC,AIC
tails,222.619186,1042.330933,4.985863,false,tails,tails
Classical,-3.637654,-1640.262085,4.977038,false,Classical,Classical
Multicomponent,777.854126,-1993.356079,4.977038,false,Multicomponent,Multicomponent
Chemical_Engineering_,883.513733,-2195.931885,4.977038,false,Chemical Engineering,Chemical Engineering
transitions,708.548645,-1563.66272,4.977038,false,transitions,transitions
crude,642.466614,-2442.206299,4.977038,false,crude,crude
Blended,741.090027,-2309.689209,4.977038,false,Blended,Blended
stacks,667.686035,-2228.150391,4.977038,false,stacks,stacks
Hexagonal,1125.996826,-1797.521973,4.977038,false,Hexagonal,Hexagonal
high-temperature,-80.158905,-2027.82605,4.977038,false,high-temperature,high-temperature
Hopping,1142.915527,-1740.651733,4.977038,false,Hopping,Hopping
dissipative,-478.406586,-1780.925415,4.977038,false,dissipative,dissipative
Recurrent,4576.106445,-965.991028,4.959942,false,Recurrent,Recurrent
Ltd.A,-2082.590088,2471.036377,4.959942,false,Ltd.A,Ltd.A
Extreme_learning_machine,-3098.591064,1147.917236,4.959942,false,Extreme learning machine,Extreme learning machine
Hidden_Markov_model,-2458.827637,1122.615356,4.959942,false,Hidden Markov model,Hidden Markov model
GRU,4597.063477,-971.772339,4.959942,false,GRU,GRU
Empirical,-2375.578613,612.383972,4.959942,false,Empirical,Empirical
robustness,-3317.798096,1136.310425,4.959942,false,robustness,robustness
interpret,-801.841003,1570.634033,4.959942,false,interpret,interpret
Median,3549.401123,585.356506,4.959942,false,Median,Median
Stored,-3395.177734,1397.671143,4.959942,false,Stored,Stored
phone,-2750.253174,487.432617,4.959942,false,phone,phone
Diagnosis,-2363.699707,516.495483,4.959942,false,Diagnosis,Diagnosis
race,3256.873291,641.359009,4.959942,false,race,race
API,-3225.128418,1374.575562,4.959942,false,API,API
agreements,2831.847412,1129.314331,4.959942,false,agreements,agreements
Deficiency,3141.465332,251.259842,4.959942,false,Deficiency,Deficiency
Diagnosing,3076.958008,1097.696167,4.959942,false,Diagnosing,Diagnosing
outliers,-3009.750244,1617.026367,4.959942,false,outliers,outliers
disaster,1500.645996,370.10321,4.959942,false,disaster,disaster
pace,3259.648926,1509.364136,4.959942,false,pace,pace
RBC,3339.773438,662.622559,4.959942,false,RBC,RBC
rescue,1500.295166,388.54303,4.959942,false,rescue,rescue
attractors,-3173.467285,737.036194,4.959942,false,attractors,attractors
consecutive,2951.060547,976.459229,4.959942,false,consecutive,consecutive
Iron,2969.654785,112.883896,4.959942,false,Iron,Iron
discrete,-3285.010254,1093.017822,4.959942,false,discrete,discrete
inside,-654.550964,-2000.426758,4.959942,false,inside,inside
false,-3330.52124,1376.735596,4.959942,false,false,false
EDs,3292.574707,1135.665649,4.959942,false,EDs,EDs
Unusual,-3260.381592,1361.654419,4.959942,false,Unusual,Unusual
LAD,2980.55835,1124.795288,4.959942,false,LAD,LAD
Unstructured,-815.421143,-1825.970337,4.959942,false,Unstructured,Unstructured
passage,-593.252075,-1855.576538,4.959942,false,passage,passage
Dirichlet,-1050.078735,-1656.457031,4.959942,false,Dirichlet,Dirichlet
Hough,-2974.539795,752.937744,4.959942,false,Hough,Hough
Kept,-650.511353,-1976.059082,4.959942,false,Kept,Kept
Longitudinal,3165.719238,1394.135498,4.959942,false,Longitudinal,Longitudinal
DMD,-823.29248,-1887.945435,4.959942,false,DMD,DMD
tensions,-97.132187,-1871.480469,4.959942,false,tensions,tensions
Hyperbolic,-989.652222,-1775.310303,4.959942,false,Hyperbolic,Hyperbolic
solids,-801.340149,-1924.462891,4.959942,false,solids,solids
visualize,-3492.623535,3708.34668,4.957161,false,visualize,visualize
Visualizing,-3483.542969,3716.606445,4.957161,false,Visualizing,Visualizing
Visualized,-3495.158203,3720.224121,4.957161,false,Visualized,Visualized
Propagation,-246.781723,-2432.386719,4.957161,false,Propagation,Propagation
Unwanted,-1359.988647,1482.868164,4.957161,false,Unwanted,Unwanted
Estimation,-1743.211548,-1642.919678,4.957161,false,Estimation,Estimation
Black,104.510216,-773.611084,4.957161,false,Black,Black
hole,74.468422,-718.347961,4.957161,false,hole,hole
paintings,-585.219299,2607.003662,4.957161,false,paintings,paintings
photos,2493.107178,1109.880737,4.957161,false,photos,photos
EIT,-496.430756,-556.248657,4.957161,false,EIT,EIT
Digital,179.75415,-2450.794434,4.957161,false,Digital,Digital
Observing,230.399231,-821.64447,4.957161,false,Observing,Observing
Genetic_algorithm,-0.14716,1598.85144,4.951658,false,Genetic algorithm,Genetic algorithm
multi-layer,-185.025803,1676.96582,4.951658,false,multi-layer,multi-layer
Aggregating,-1052.234863,636.107422,4.951658,false,Aggregating,Aggregating
Hierarchically,-2958.061523,2341.689453,4.951658,false,Hierarchically,Hierarchically
hierarchies,-2948.526855,2349.291748,4.951658,false,hierarchies,hierarchies
Genetic_algorithm_,-0.35886,1575.680054,4.951658,false,Genetic algorithm,Genetic algorithm
Hierarchy,-2929.565186,2400.364014,4.951658,false,Hierarchy,Hierarchy
BP_neural_network,65.531113,1457.990601,4.951658,false,BP neural network,BP neural network
Similarity,-1060.569458,2299.185059,4.951658,false,Similarity,Similarity
inconsistencies,-951.751404,2392.931641,4.951658,false,inconsistencies,inconsistencies
Soft_computing,-785.332581,1983.654663,4.951658,false,Soft computing,Soft computing
GA-based,-12.307141,1598.180908,4.951658,false,GA-based,GA-based
decisions,-990.502991,2333.047119,4.951658,false,decisions,decisions
FNN,-1015.606934,2227.214844,4.951658,false,FNN,FNN
_Reliability_and_Quality,-2086.338623,-215.885834,4.941937,false,Reliability and Quality,Reliability and Quality
_Risk,-2090.928223,-227.251129,4.941937,false,Risk,Risk
Safety,-2078.9375,-225.538177,4.941937,false,Safety,Safety
Prioritization,-3869.156982,288.388306,4.941937,false,Prioritization,Prioritization
prioritize,-3868.343506,275.983002,4.941937,false,prioritize,prioritize
Prioritizing,-3858.091797,282.78363,4.941937,false,Prioritizing,Prioritizing
vote,-3150.86499,1261.772583,4.941937,false,vote,vote
Predictive_models,-4172.762695,113.98481,4.941937,false,Predictive models,Predictive models
Mathematical_model,-4183.875,108.476227,4.941937,false,Mathematical model,Mathematical model
center,-4163.318359,238.361252,4.941937,false,center,center
Prioritized,-3879.306152,281.591644,4.941937,false,Prioritized,Prioritized
tolerance,-3710.451416,1008.488525,4.941937,false,tolerance,tolerance
FL,-4187.862305,134.455948,4.941937,false,FL,FL
Correntropy,-3516.006348,-294.695709,4.941937,false,Correntropy,Correntropy
Survivability,-4210.232422,241.882477,4.941937,false,Survivability,Survivability
mobile,-4205.942871,31.952076,4.941937,false,mobile,mobile
MSE,-3625.036377,-297.301849,4.941937,false,MSE,MSE
,-2829.621582,-1157.23645,4.941937,false,None,None
Normalized,-3543.385498,-301.208954,4.941937,false,Normalized,Normalized
WPT,-4340.855469,-199.230652,4.941937,false,WPT,WPT
SNs,-4022.637939,355.820435,4.941937,false,SNs,SNs
findings,-1689.013916,1890.925049,4.935587,false,findings,findings
discover,-1251.040283,2272.212158,4.935587,false,discover,discover
implications,-1679.557983,1899.618896,4.935587,false,implications,implications
Incremental,-1473.995483,1954.005005,4.935587,false,Incremental,Incremental
industries,-1160.52002,-3272.049805,4.935587,false,industries,industries
automotive,-1146.076904,-3252.729004,4.935587,false,automotive,automotive
Contextual,-1440.263062,2283.610352,4.935587,false,Contextual,Contextual
Multibody,92.993759,-1699.106689,4.935587,false,Multibody,Multibody
Methodological,-1628.82605,1800.123779,4.935587,false,Methodological,Methodological
rotations,-1139.941162,-1824.03125,4.935587,false,rotations,rotations
pools,251.344864,-1506.953247,4.935587,false,pools,pools
multi-mode,-1535.845581,1682.052979,4.935587,false,multi-mode,multi-mode
FLAWS,-65.707542,-1269.609985,4.935587,false,FLAWS,FLAWS
Geometrically,37.776112,-1454.786743,4.935587,false,Geometrically,Geometrically
multimode,-181.425873,-1547.03894,4.935587,false,multimode,multimode
attracts,-1712.155151,2094.953613,4.935587,false,attracts,attracts
Trigonometric,-532.533508,-1394.430786,4.935587,false,Trigonometric,Trigonometric
laser,282.277496,-1579.486694,4.935587,false,laser,laser
Foreign,-1632.787109,1786.532227,4.935587,false,Foreign,Foreign
MPa,205.43985,-1458.430908,4.935587,false,MPa,MPa
organisations,-1006.241028,2461.060059,4.935587,false,organisations,organisations
mechanics,168.251877,-1437.763184,4.935587,false,mechanics,mechanics
knots,-489.883972,-1438.557983,4.935587,false,knots,knots
multi-feature,-1008.535645,1624.381104,4.935587,false,multi-feature,multi-feature
oblique,145.670059,-1329.755249,4.935587,false,oblique,oblique
French,-271.516724,-621.375183,4.935587,false,French,French
Axial,-0.863022,-1486.062744,4.935587,false,Axial,Axial
FR,245.359741,1959.203979,4.935587,false,FR,FR
Sensitivity,3772.444092,90.586975,4.930371,false,Sensitivity,Sensitivity
Suppressed,4330.901855,-1051.37793,4.930371,false,Suppressed,Suppressed
OC,3768.041504,31.281067,4.930371,false,OC,OC
SCC,3825.469238,-218.676102,4.930371,false,SCC,SCC
Max,3571.493896,39.857082,4.930371,false,Max,Max
Curation,1845.419067,670.521912,4.930371,false,Curation,Curation
Accessibility,3926.690918,-1017.269043,4.930371,false,Accessibility,Accessibility
subgroups,3904.214111,-293.399017,4.930371,false,subgroups,subgroups
Computer-assisted,3830.317871,-68.749199,4.930371,false,Computer-assisted,Computer-assisted
Circulating,3401.126221,-752.221558,4.930371,false,Circulating,Circulating
Least,1501.723633,-3150.758301,4.926687,false,Least,Least
Calibration,1070.355469,-4033.197998,4.926687,false,Calibration,Calibration
fire,1081.419678,-3492.047363,4.926687,false,fire,fire
Sub-pixel,1252.100708,-3510.737549,4.926687,false,Sub-pixel,Sub-pixel
Forecasted,1335.233154,-3945.066406,4.926687,false,Forecasted,Forecasted
Recycling,132.397522,-2271.357422,4.926687,false,Recycling,Recycling
Contamination,936.091431,-3575.011963,4.926687,false,Contamination,Contamination
Analytical_Chemistry,1719.348145,-2856.767822,4.926687,true,Analytical Chemistry,Analytical Chemistry
autoregressive,1398.611938,-3929.624023,4.926687,false,autoregressive,autoregressive
Pumping,1042.244507,-3951.876953,4.926687,false,Pumping,Pumping
RH,806.452271,-3685.375488,4.926687,false,RH,RH
Indian,911.688354,-4009.502197,4.926687,false,Indian,Indian
rover,-140.887207,-2021.597168,4.926687,false,rover,rover
products,912.05249,-3794.296875,4.926687,false,products,products
instruments,815.904541,-3739.839844,4.926687,false,instruments,instruments
Machine_vision,1479.878052,-3369.603271,4.926687,false,Machine vision,Machine vision
Indonesia,956.980347,-3448.72583,4.926687,false,Indonesia,Indonesia
observations,827.692322,-3837.094482,4.926687,false,observations,observations
Tsunami,1042.865234,-3837.775146,4.926687,false,Tsunami,Tsunami
seeds,1475.883423,-3479.102051,4.926687,false,seeds,seeds
coffee,1491.619507,-3377.6521,4.926687,false,coffee,coffee
Laboratory,3598.595215,-929.253967,4.910176,false,Laboratory,Laboratory
